Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10
366,11-07-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.0,19.0,160.0
366,11-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,18.0,66.0
366,14-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,16.0,53.0
366,18-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,13.0,55.0
366,21-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",0.0,0.0,79.0
366,25-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,17.0,129.0
366,28-11-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.0,14.0,42.0
366,12-02-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,10.0,93.0
366,12-05-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,10.0,74.0
366,12-09-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.0,11.0,73.0
366,12-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,10.0,43.0
366,16-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,11.0,269.0
366,19-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,10.0,159.0
366,23-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,10.0,102.0
366,26-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.0,11.0,121.0
366,30-12-14,Tamil Nadu,Thoothukudi,"AVM Jewellery Building, Tuticorin",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.0,11.0,64.0
240,01-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,13.0,22.0,132.0
240,01-08-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,22.0,130.0
240,01-11-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,13.0,23.0,140.0
240,18-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,13.0,23.0,72.0
240,22-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,105.0
240,25-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,114.0
240,29-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,125.0
240,02-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,13.0,21.0,101.0
240,02-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,125.0
240,02-08-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,105.0
240,02-12-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,108.0
240,15-02-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,24.0,136.0
240,19-02-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,25.0,148.0
240,22-02-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,0.0
240,26-02-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,25.0,123.0
240,03-01-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,150.0
240,03-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,122.0
240,03-08-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,24.0,120.0
240,03-12-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,22.0,146.0
240,15-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,14.0,23.0,84.0
240,19-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,22.0,67.0
240,22-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,23.0,74.0
240,26-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,23.0,143.0
240,29-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,15.0,24.0,204.0
240,04-02-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,23.0,108.0
240,04-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,24.0,113.0
240,04-09-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,24.0,122.0
240,04-12-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,24.0,174.0
240,16-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,25.0,146.0
240,19-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,26.0,85.0
240,23-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,25.0,71.0
240,26-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,24.0,104.0
240,30-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,25.0,103.0
240,05-03-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,26.0,56.0
240,05-07-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,25.0,81.0
240,05-10-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,26.0,111.0
240,14-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,18.0,24.0,102.0
240,17-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,18.0,24.0,107.0
240,21-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,18.0,25.0,92.0
240,24-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,18.0,25.0,77.0
240,28-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,18.0,25.0,92.0
240,31-05-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,17.0,25.0,80.0
240,06-04-14,Tamil Nadu,Thoothukudi,"Raja Agencies, Tuticorin",Tamilnadu State Pollution Control Board,Industrial Area,16.0,26.0,52.0
